Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
1288,1055.3,3.4383,1159.9,0.00084211,-0.01032
1289,1055.5,3.4392,1160.4,0.00084355,-0.01053
1290,1055.7,3.44,1160.9,0.00084498,-0.010743
1291,1056,3.4409,1161.4,0.00084641,-0.010957
1292,1056.2,3.4417,1161.9,0.00084781,-0.011173
1293,1056.4,3.4426,1162.4,0.00084921,-0.011391
1294,1056.6,3.4434,1162.9,0.0008506,-0.011611
1295,1056.9,3.4443,1163.4,0.00085197,-0.011833
1296,1057.1,3.4451,1163.9,0.00085333,-0.012057
1297,1057.4,3.446,1164.4,0.00085468,-0.012282
1298,1057.6,3.4468,1164.9,0.00085601,-0.01251
1299,1057.9,3.4477,1165.4,0.00085734,-0.01274
1300,1058.1,3.4486,1165.9,0.00085865,-0.012971
1301,1058.4,3.4494,1166.4,0.00085995,-0.013204
1302,1058.6,3.4503,1166.9,0.00086123,-0.01344
1303,1058.9,3.4511,1167.4,0.00086251,-0.013677
1304,1059.1,3.452,1167.9,0.00086377,-0.013916
1305,1059.4,3.4529,1168.4,0.00086502,-0.014157
1306,1059.7,3.4537,1168.9,0.00086625,-0.014399
1307,1059.9,3.4546,1169.4,0.00086748,-0.014644
1308,1060.2,3.4555,1169.9,0.00086869,-0.014891
1309,1060.5,3.4564,1170.4,0.00086989,-0.015139
1310,1060.8,3.4572,1170.9,0.00087107,-0.01539
1311,1061.1,3.4581,1171.4,0.00087225,-0.015642
1312,1061.3,3.459,1171.9,0.00087341,-0.015896
1313,1061.6,3.4599,1172.4,0.00087455,-0.016152
1314,1061.9,3.4607,1172.9,0.00087569,-0.01641
1315,1062.2,3.4616,1173.4,0.00087681,-0.01667
1316,1062.5,3.4625,1173.9,0.00087792,-0.016932
1317,1062.8,3.4634,1174.5,0.00087902,-0.017195
1318,1063.1,3.4642,1175,0.0008801,-0.017461
1319,1063.4,3.4651,1175.5,0.00088117,-0.017728
1320,1063.8,3.466,1176,0.00088223,-0.017997
1321,1064.1,3.4669,1176.5,0.00088327,-0.018268
1322,1064.4,3.4678,1177,0.0008843,-0.018541
1323,1064.7,3.4687,1177.5,0.00088532,-0.018815
1324,1065.1,3.4696,1178,0.00088633,-0.019091
1325,1065.4,3.4704,1178.5,0.00088732,-0.01937
1326,1065.7,3.4713,1179.1,0.0008883,-0.01965
1327,1066.1,3.4722,1179.6,0.00088927,-0.019931
1328,1066.4,3.4731,1180.1,0.00089022,-0.020215
1329,1066.7,3.474,1180.6,0.00089116,-0.0205
1330,1067.1,3.4749,1181.1,0.00089209,-0.020788
1331,1067.5,3.4758,1181.6,0.000893,-0.021077
1332,1067.8,3.4767,1182.1,0.0008939,-0.021367
1333,1068.2,3.4776,1182.7,0.00089479,-0.02166
1334,1068.5,3.4785,1183.2,0.00089566,-0.021954
1335,1068.9,3.4794,1183.7,0.00089652,-0.02225
1336,1069.3,3.4803,1184.2,0.00089737,-0.022547
1337,1069.6,3.4812,1184.7,0.00089821,-0.022847
1338,1070,3.4821,1185.3,0.00089903,-0.023148
1339,1070.4,3.483,1185.8,0.00089984,-0.02345
1340,1070.8,3.4839,1186.3,0.00090063,-0.023755
1341,1071.2,3.4848,1186.8,0.00090141,-0.024061
1342,1071.6,3.4857,1187.3,0.00090218,-0.024369
1343,1072,3.4866,1187.8,0.00090294,-0.024678
1344,1072.4,3.4875,1188.4,0.00090368,-0.024989
1345,1072.8,3.4884,1188.9,0.00090441,-0.025302
1346,1073.2,3.4893,1189.4,0.00090512,-0.025616
1347,1073.6,3.4902,1189.9,0.00090582,-0.025932
1348,1074,3.4911,1190.5,0.00090651,-0.026249
1349,1074.4,3.492,1191,0.00090718,-0.026568
1350,1074.9,3.4929,1191.5,0.00090785,-0.026888
1351,1075.3,3.4938,1192,0.00090849,-0.027211
1352,1075.7,3.4947,1192.5,0.00090913,-0.027534
1353,1076.1,3.4957,1193.1,0.00090975,-0.027859
